ID,Article,Authors,Published_Year,Tag,Link
40090688,"Effect of testosterone treatment during puberty in boys with Klinefelter syndrome (The TIPY Study): protocol for a nationwide randomised, double-blinded, placebo-controlled study.","['Caspersen ID', 'Fritzbøger AFØ', 'Petersen JH', 'Birkebæk N', 'Christensen AR', 'Schou AJ', 'Kristensen K', 'Ross JL', 'Davis S', 'Butler G', 'van Rijn S', 'Juul A', 'Aksglaede L.']",2025,BMJ Open.,https://pubmed.ncbi.nlm.nih.gov/40090688/
40090670,Voxel-level radiomics and deep learning for predicting pathologic complete response in esophageal squamous cell carcinoma after neoadjuvant immunotherapy and chemotherapy.,"['Zhang Z', 'Luo T', 'Yan M', 'Shen H', 'Tao K', 'Zeng J', 'Yuan J', 'Fang M', 'Zheng J', 'Bermejo I', 'Dekker A', 'Ruysscher D', 'Wee L', 'Zhang W', 'Jiang Y', 'Ji Y.']",2025,J Immunother Cancer.,https://pubmed.ncbi.nlm.nih.gov/40090670/
40090666,Pirfenidone to prevent fibrosis in acute respiratory distress syndrome: The PIONEER study protocol.,"['Monti G', 'Marzaroli M', 'Tucciariello MT', 'Ferrara B', 'Meroi F', 'Nakhnoukh C', 'Zambon M', 'Borghi G', 'Guarracino F', 'Manazza M', 'Ajello V', 'Belletti A', 'Biuzzi C', 'Plumari V', 'Filippini M', 'Cuffaro R', 'Racanelli G', 'Pontillo D', 'Rauch S', 'Oliva FM', 'Tescione M', 'Redaelli MB', 'Melegari G', 'Maj G', 'Navalesi P', 'Gerardi M', 'Caccioppola A', 'Bruni A', 'Ballotta A', 'Ferri C', 'Orso D', 'Di Benedetto V', 'Baldassarri R', 'Franceschini G', 'Alamami A', 'Pasin L', 'Putzu A', 'Garcia CSR', 'Chen YS', 'Noto A', 'Yavorovskiy A', 'Hajjar LA', 'Cortegiani A', 'Likhvantsev V', 'Konkayev A', 'Finco G', 'Sales G', 'Brazzi L', 'Paternoster G', 'Bellomo R', 'Zangrillo A', 'Landoni G', 'Di Tomasso N; PIONEER Study Group.']",2025,Contemp Clin Trials.,https://pubmed.ncbi.nlm.nih.gov/40090666/
40090600,Kirenol alleviates cerebral ischemia-reperfusion injury by reducing oxidative stress and ameliorating mitochondrial dysfunction via activating the CK2/AKT pathway.,"['Zhang Y', 'Ye Y', 'Feng Y', 'Li X', 'Chen L', 'Zou X', 'Yan G', 'Chen Y', 'Nan L', 'Xu W', 'Chen L', 'Li H.']",2025,Free Radic Biol Med.,https://pubmed.ncbi.nlm.nih.gov/40090600/
40090599,Evolution of Esophageal Adenocarcinoma from Precursor Lesion Stem Cells.,"['Xian W', 'Wang S', 'Xie J', 'Yamamoto Y', 'Khorrami M', 'Zhang Y', 'Montes RC', 'Desales C', 'Khorrami M', 'Mory Z', 'Hoffman A', 'Su A', 'Nguyen C', 'Davies PJA', 'Stephan C', 'Pan S', 'Wu W', 'Liu Y', 'Siegelman J', 'Waters RE', 'Ross WA', 'Song S', 'Metersky M', 'Beer DG', 'Crum CP', 'Stewart AJ', 'Vincent M', 'Russell R', 'Izard RA', 'Ho KY', 'Lai JH', 'Bachovchin WW', 'Ajani JA', 'McKeon FD.']",2025,Gastroenterology.,https://pubmed.ncbi.nlm.nih.gov/40090599/
40090596,Loss of aryl hydrocarbon receptor reduces pancreatic tumor growth by increasing immune cell infiltration.,"['Kannen V', 'Olafsen NE', 'Das S', 'Giuliana P', 'Izzati FN', 'Choksi H', 'Åhrling SS', 'Cappello P', 'Teino I', 'Maimets T', 'Jaudzems K', 'Gulbinas A', 'Dambrauskas Z', 'Edgar LJ', 'Grant DM', 'Matthews J.']",2025,Biochem Pharmacol.,https://pubmed.ncbi.nlm.nih.gov/40090596/
40090573,CircRUNX1 enhances the Warburg effect and immune evasion in non-small cell lung cancer through the miR-145/HK2 pathway.,"['Li J', 'Xu S', 'Zhan Y', 'Lv X', 'Sun Z', 'Man L', 'Yang D', 'Sun Y', 'Ding S.']",2025,Cancer Lett.,https://pubmed.ncbi.nlm.nih.gov/40090573/
40090458,Gene Therapy-Associated Uveitis (GTAU): Understanding and mitigating the adverse immune response in retinal gene therapy.,"['Purdy R', 'John M', 'Bray A', 'Clare AJ', 'Copland DA', 'Chan YK', 'Henderson RH', 'Nerinckx F', 'Leroy BP', 'Yang P', 'Pennesi ME', 'MacLaren RE', 'Fischer MD', 'Dick AD', 'Xue K.']",2025,Prog Retin Eye Res.,https://pubmed.ncbi.nlm.nih.gov/40090458/
40090425,IRF2BP2 Deficiency: An important form of common variable immunodeficiency with inflammation.,"['Udemgba C', 'Pillay B', 'Shafer S', 'Alberstadt A', 'Abers M', 'Gilliaux O', 'Chen K', 'Rae W', 'Hanitsch L', 'Von Bernuth H', 'Neves JF', 'Raje N', 'Moens L', 'van Hagen PM', 'Bergerson J', 'Hartog N', 'Niehues T', 'Dückers G', 'Falcone E', 'Keller M', 'Hsu A', 'Meyts I', 'Holland SM.']",2025,J Allergy Clin Immunol.,https://pubmed.ncbi.nlm.nih.gov/40090425/
40090398,PPM1D ameliorates Alzheimer's disease by promoting mitophagy.,"['Wang A', 'Zhang F', 'Zhang W', 'Gong J', 'Sun X.']",2025,Exp Neurol.,https://pubmed.ncbi.nlm.nih.gov/40090398/
40090354,Evaluation of the causal relationship between 28 circulating biomarkers and osteoarthritis : a bidirectional Mendelian randomization study.,"['Zhu XW', 'Zheng X', 'Wang L', 'Liu J', 'Yang M', 'Liu YQ', 'Qian Y', 'Luo Y', 'Zhang L.']",2025,Bone Joint Res.,https://pubmed.ncbi.nlm.nih.gov/40090354/
40090352,"Talicabtagene autoleucel for relapsed or refractory B-cell malignancies: results from an open-label, multicentre, phase 1/2 study.","['Jain H', 'Karulkar A', 'Kalra D', 'Ravikumar S', 'Shah S', 'Firfiray A', 'Pendhari J', 'Jaiswal AK', 'Khan A', 'Sundharam M', 'Vaibhaw A', 'Saroha A', 'Rajyopadhye S', 'Basu M', 'Asija S', 'Chowdhury A', 'Beher R', 'Banik A', 'Dwivedi A', 'Purwar S', 'Narula G', 'Banavali S', 'Jain N', 'Highfill SL', 'Stroncek D', 'Fry T', 'Melinkeri S', 'Wilson L', 'Agarwal N', 'Aribandi A', 'Boyella PK', 'Shah NN', 'Neelapu SS', 'Sengar M', 'Purwar R; CAR-T clinical trial group.']",2025,Lancet Haematol.,https://pubmed.ncbi.nlm.nih.gov/40090352/
40090350,"Safety and activity of talquetamab in patients with relapsed or refractory multiple myeloma (MonumenTAL-1): a multicentre, open-label, phase 1-2 study.","['Chari A', 'Touzeau C', 'Schinke C', 'Minnema MC', 'Berdeja JG', 'Oriol A', 'van de Donk NWCJ', 'Rodríguez-Otero P', 'Morillo D', 'Martinez-Chamorro C', 'Mateos MV', 'Costa LJ', 'Caers J', 'Rasche L', 'Krishnan A', 'Ye JC', 'Karlin L', 'Lipe B', 'Vishwamitra D', 'Skerget S', 'Verona R', 'Ma X', 'Qin X', 'Ludlage H', 'Campagna M', 'Masterson T', 'Hilder B', 'Tolbert J', 'Renaud T', 'Goldberg JD', 'Kane C', 'Heuck C', 'San-Miguel J', 'Moreau P.']",2025,Lancet Haematol.,https://pubmed.ncbi.nlm.nih.gov/40090350/
40090346,Hepatitis B core-related antigen rapid diagnostic test for point-of-care identification of women at high risk of hepatitis B vertical transmission: a multicountry diagnostic accuracy study.,"['Vincent JP', 'Ségéral O', 'Kania D', 'Borand L', 'Adoukara JP', 'Pivert A', 'Koné A', 'Tiendrebeogo ASE', 'Tall H', 'Schaeffer L', 'Vray M', 'Sanou AM', 'Njouom R', 'Cloherty G', 'Hashimoto N', 'Miura T', 'Sugiura W', 'Sovann S', 'Yang JS', 'Delvallez G', 'Lunel-Fabiani F', 'Tanaka Y', 'Shimakawa Y; HBcrAg-RDT Study Group.']",2025,Lancet Gastroenterol Hepatol.,https://pubmed.ncbi.nlm.nih.gov/40090346/
40090318,Multi-Targeting CAR-T Cell Strategies to Overcome Immune Evasion in Lymphoid and Myeloid Malignancies.,"['Peter J', 'Toppeta F', 'Trubert A', 'Danhof S', 'Hudecek M', 'Däullary T.']",2025,Oncol Res Treat.,https://pubmed.ncbi.nlm.nih.gov/40090318/
40090303,Combined exposure of sleep deprivation and environmental particulate matter drives aging in multiple systems.,"['Yu L', 'Zhang C', 'Wu B', 'Guo J', 'Fan D', 'Wang G', 'Zhang W', 'Lin L', 'Xu X', 'Du X', 'Zhang XY', 'Xie Y', 'Zhao J.']",2025,J Hazard Mater.,https://pubmed.ncbi.nlm.nih.gov/40090303/
40090216,Immune checkpoint inhibition in metastatic or non-resectable melanoma after failure of adjuvant anti-PD-1 treatment. A EUMelaReg real-world evidence study.,"['Weichenthal M', 'Ellebaek E', 'Mangana J', 'Asher N', 'Gavrilova I', 'Kandolf L', 'Ugurel S', 'Hausschild A', 'Meier F', 'Leiter U', 'Livingstone E', 'Gebhardt C', 'Gutzmer R', 'Ruhlmann CH', 'Mahncke-Guldbrandt L', 'Haslund CA', 'Kopec S', 'Teterycz P', 'Bender M', 'Poudroux W', 'Muñoz-Couselo E', 'Berciano-Guerrero MA', 'Shalamanova G', 'DePalo DK', 'Brozić JM', 'Chiarion-Sileni V', 'Arance A', 'Ziogas D', 'Robert C', 'van de Velde AO', 'Gassama AA', 'Shapira R', 'BenBetzalel G', 'Grynberg S', 'Ramelyte E', 'Bertoldo F', 'DelPrete V', 'Gaudy-Marqueste C', 'Mohr P', 'Dummer R', 'Ascierto PA', 'Gogas H', 'Espinosa E', 'Lebbé C', 'Rutkowski P', 'Haanen J', 'Schadendorf D', 'Svane IM; EUMelaReg Consortium Members.']",2025,Eur J Cancer.,https://pubmed.ncbi.nlm.nih.gov/40090216/
40090182,CD105 blockade restores osimertinib sensitivity in drug-resistant EGFR-mutant non-small cell lung cancer.,"['Thiruvalluvan M', 'Billet S', 'Liu Z', 'Lownik J', 'Waissengrin B', 'Kim H', 'Villamejor AL', 'Milshteyn L', 'Li X', 'Gayhart M', 'Araña M', 'Sankar K', 'Posadas EM', 'Lopategui J', 'You S', 'Reckamp KL', 'Bhowmick NA.']",2025,Drug Resist Updat.,https://pubmed.ncbi.nlm.nih.gov/40090182/
40090177,Efficacy of vitamin D replacement therapy on 28 cases of myalgic encephalomyelitis/chronic fatigue syndrome after COVID-19 vaccination.,"['Kodama S', 'Konishi N', 'Hirai Y', 'Fujisawa A', 'Nakata M', 'Teramukai S', 'Fukushima M.']",2025,Nutrition.,https://pubmed.ncbi.nlm.nih.gov/40090177/
40090083,Tanshinone IIA alleviate atherosclerosis and hepatic steatosis via down-regulation of MAPKs/NF-κB signaling pathway.,"['Zhang Y', 'Wang J', 'Yang S', 'Kou H', 'Liu P.']",2025,Int Immunopharmacol.,https://pubmed.ncbi.nlm.nih.gov/40090083/
40090066,Associations of exercise snacks with cognitive function among older adults in NHANES 2011-2014.,"['Wu J', 'Wang Y', 'Qiu P', 'Li Y.']",2025,Gen Hosp Psychiatry.,https://pubmed.ncbi.nlm.nih.gov/40090066/
40090047,Effective-compounds of Jinshui Huanxian Formula acts as an SRC inhibitor to inhibit HK2-mediated H3K18 lactation and improve pulmonary fibrosis.,"['Zheng J', 'Du Y', 'Shao W', 'Li J', 'Zhao P', 'Zhang Q.']",2025,Phytomedicine.,https://pubmed.ncbi.nlm.nih.gov/40090047/
40090046,Fangchinoline suppresses nasopharyngeal carcinoma progression by inhibiting SQLE to regulate the PI3K/AKT pathway dysregulation.,"['Xie J', 'Shi Z', 'Sun L', 'Wu Y', 'Feng J', 'Wang H', 'Lai H.']",2025,Phytomedicine.,https://pubmed.ncbi.nlm.nih.gov/40090046/
40090035,Atorvastatin enhances LDL receptor-mediated LDL-C uptake and modulates PCSK9 protein expression in pancreatic β-cells.,"['Zhang Z', 'Zheng H', 'Zhang L', 'Su P', 'Chen X', 'Xiang A', 'Yang J', 'Guan H', 'Fan J', 'Yu Q.']",2025,Islets.,https://pubmed.ncbi.nlm.nih.gov/40090035/
40090012,Genetic and epigenetic mechanisms of GPRC5D loss after anti-GPRC5D CAR T-cell therapy in multiple myeloma.,"['Ma S', 'Xia J', 'Zhang M', 'Li W', 'Xiao M', 'Sha Y', 'Wang W', 'Zhou J', 'Wang Y', 'Qi K', 'Fu C', 'Sun Z', 'Zhou D', 'Sun Q', 'Qiu T', 'Yan Z', 'Zhu F', 'Chen W', 'Cheng H', 'Sang W', 'Cao J', 'Li D', 'Li ZZ', 'Fulciniti M', 'Yao Y', 'Xu K', 'Niu M.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40090012/
40090011,Safety and efficacy of rilzabrutinib vs placebo in adults with immune thrombocytopenia: the phase 3 LUNA3 study.,"['Kuter DJ', 'Ghanima W', 'Cooper N', 'Liebman HA', 'Zhang L', 'Hu Y', 'Miyakawa Y', 'Homenda W', 'Morales Galindo LEE MD', 'Basquiera AL', 'Tan CW', 'Saydam G Prof Dr', 'Hütter-Krönke ML', 'Chai-Adisaksopha C', 'Gomez-Almaguer D', 'Tran H', 'Shin HJ', 'Dantas da Cunha Junior A', 'Lazar Z', 'Pascual-Izquierdo C', 'Kirgner I', 'Lucchini E', 'Kuzmina G', 'Fillitz M', 'Audia S', 'Taparia M', 'Cordoba M', 'Diab R', 'Yao M', 'Gouia I Dr', 'Lee M', 'Daak AAA.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40090011/
40090008,Loss of BCL7A Permits IRF4 Transcriptional Activity and Cellular Growth in Multiple Myeloma.,"['Chakraborty C', 'Talluri S', 'Binder M', 'Morelli E', 'Mayoral JE', 'Derebail S', 'Aktas Samur A', 'Epstein CB', 'Anderson KC', 'Shammas MA', 'Samur MK', 'Fulciniti M', 'Munshi NC.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40090008/
40090006,A TIM-3-Fc decoy secreted by engineered T cells improves CD19 CAR-T cell therapy in B-cell acute lymphoblastic leukemia.,"['Falgàs A', 'Lázaro-Gorines R', 'Zanetti SR', 'Rubio-Pérez L', 'Martinez-Moreno A', 'Vinyoles M', 'Guerrero-Murillo M', 'Fernandez-Fuentes N', 'Roca-Ho H', 'Tirado N', 'Panisello C', 'Velasco-Hernandez T', 'Mayado A', 'Pérez-Pons A', 'Genesca E', 'Ribera JM', 'Ribera J', 'Camos M', 'Ramírez-Orellana M', 'Anguita E', 'Ballerini P', 'Fuster JL', 'Juan M', 'González-Navarro EAA', 'Locatelli F', 'Stam RWW', 'Querol S', 'Velasco P', 'Ortiz-Maldonado V', 'Martínez-Cibrian N', 'Delgado J', 'Orfao A', 'Alvarez-Vallina L', 'Bueno C', 'Menendez P.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40090006/
40090002,Therapeutic switch from plasma to recombinant ADAMTS13 for patients with congenital TTP from Japanese real-world data.,"['Sakai K', 'Hamamura A', 'Yoshimura Y', 'Abe M', 'Ogawa Y', 'Tanaka K', 'Hattori N', 'Tokugawa T', 'Kanai R', 'Ikejiri F', 'Takeyama M', 'Taoka T', 'Fujita N', 'Kanaya M', 'Koh K', 'Shiragami H', 'Azumi H', 'Saito K', 'Matsumoto M.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40090002/
40090001,Ruxolitinib combined with dexamethasone for adult patients with newly diagnosed hemophagocytic lymphohistiocytosis in China.,"['Zhou D', 'Huang X', 'Zhu L', 'Hu X', 'Yang X', 'Xie M', 'Huang X', 'Yu F', 'Wei J', 'Ma L', 'Zhu J', 'Zhao S', 'Xie W', 'Tong H', 'Jin J', 'Ye X.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40090001/
40089994,Single-cell panleukemia signatures of HSPC-like blasts predict drug response and clinical outcome.,"['Chen C', 'Xu J', 'Sussman JH', 'Vincent TL', 'Tumulty JS', 'Yoshimura S', 'Alikarami F', 'Yu W', 'Ding YY', 'Chen CH', 'Li EY', 'Yang A', 'Qin X', 'Bandyopadhyay S', 'Peng JJ', 'Pölönen P', 'Newman H', 'Wood B', 'Hu J', 'Shraim R', 'Hughes AD', 'Diorio C', 'Uppuluri L', 'Shi G', 'Ryan T', 'Fuller T', 'Loh ML', 'Raetz EA', 'Hunger SP', 'Pounds SB', 'Mullighan CG', 'Frank D', 'Yang JJ', 'Bernt KM', 'Teachey DT', 'Tan K.']",2025,Blood.,https://pubmed.ncbi.nlm.nih.gov/40089994/
40089870,Integration of Circulating Tumor DNA and Metabolic Parameters on 18F-Fludeoxyglucose Positron Emission Tomography for Outcome Prediction in Unresectable Locally Advanced Non-Small Cell Lung Cancer.,"['Wu L', 'Zhang Z', 'Jiang C', 'Li L', 'Sun X', 'Bai M', 'Liu M', 'Xiong K', 'Shang J', 'Yu J', 'Yuan S', 'Yang Y', 'Xu Y.']",2025,Adv Sci (Weinh).,https://pubmed.ncbi.nlm.nih.gov/40089870/
40089859,Flavonifractor Plautii or Its Metabolite Desaminotyrosine as Prophylactic Agents for Alleviating Myocardial Ischemia/Reperfusion Injury.,"['Du H', 'Liu X', 'Shen J', 'Yuan H', 'Zhang H', 'Xi G', 'Li Y', 'Wang Y', 'Zhang J', 'Yang C', 'Xu P', 'Wang J', 'Wang F', 'Liu S', 'Zhou Y', 'Gu Q', 'Lu J', 'Wei T', 'Gao Z', 'Zang J', 'Wang J', 'Song M.']",2025,Adv Sci (Weinh).,https://pubmed.ncbi.nlm.nih.gov/40089859/
40089857,Homocysteine Promotes the Pathogenesis of Atherosclerosis through the Circ-PIAS1-5/miR-219a-2-3p/TEAD1 Axis.,"['Ma S', 'Ma F', 'Ding N', 'Xie L', 'Yang A', 'Shen J', 'Jiao Y', 'Wu K', 'Chai Y', 'Bai Z', 'Xiong J', 'Li N', 'Zhang H', 'Jiang Y.']",2025,Adv Sci (Weinh).,https://pubmed.ncbi.nlm.nih.gov/40089857/
40089851,The search for a TNBC vaccine: the guardian vaccine.,"['Fines C', 'McCarthy H', 'Buckley N.']",2025,Cancer Biol Ther.,https://pubmed.ncbi.nlm.nih.gov/40089851/
40089796,Targeted activation of ErbB4 receptor ameliorates neuronal deficits and neuroinflammation in a food-borne polystyrene microplastic exposed mouse model.,"['Liu C', 'Zhao Y', 'Zhang W', 'Dao JJ', 'Li Q', 'Huang J', 'Li ZF', 'Ma YK', 'Qiao CM', 'Cui C', 'Chen SX', 'Yu L', 'Shen YQ', 'Zhao WJ.']",2025,J Neuroinflammation.,https://pubmed.ncbi.nlm.nih.gov/40089796/
40089793,Unlocking the therapeutic potential of tumor-derived EVs in ischemia-reperfusion: a breakthrough perspective from glioma and stroke.,"['Hao Z', 'Guan W', 'Wei W', 'Li M', 'Xiao Z', 'Sun Q', 'Pan Y', 'Xin W.']",2025,J Neuroinflammation.,https://pubmed.ncbi.nlm.nih.gov/40089793/
40089786,Do microglia metabolize fructose in Alzheimer's disease?,"['Sturno AM', 'Hassell JE Jr', 'Lanaspa MA', 'Bruce KD.']",2025,J Neuroinflammation.,https://pubmed.ncbi.nlm.nih.gov/40089786/
40089784,NNMT promotes acquired EGFR-TKI resistance by forming EGR1 and lactate-mediated double positive feedback loops in non-small cell lung cancer.,"['Dai J', 'Lu X', 'Zhang C', 'Qu T', 'Li W', 'Su J', 'Guo R', 'Yin D', 'Wu P', 'Han L', 'Zhang E.']",2025,Mol Cancer.,https://pubmed.ncbi.nlm.nih.gov/40089784/
40089780,Pathologic response rates in HER2-low versus HER2-zero early breast cancer patients receiving neoadjuvant therapy: a systematic review and meta-analysis.,"['de Moraes FCA', 'de Castro Ribeiro CHD', 'Pessôa FDDL', 'Chaves JR', 'de Souza APB', 'Di Felipe Ávila Alcantara D', 'Imbiriba MMBG', 'Magalhães MCF', 'Burbano RMR.']",2025,Breast Cancer Res.,https://pubmed.ncbi.nlm.nih.gov/40089780/
40089779,F-box protein FBXO21 overexpression inhibits the proliferation and metastasis of clear cell renal cell carcinoma and is closely related to the CREB pathway and tumor immune cell infiltration.,"['Yang W', 'Jing T', 'Wu C', 'Lu M', 'Yao X', 'Xia D', 'Peng D.']",2025,J Transl Med.,https://pubmed.ncbi.nlm.nih.gov/40089779/
40089774,Functional nanozyme system for synergistic tumor immunotherapy via cuproptosis and ferroptosis activation.,"['Gu L', 'Sun Y', 'Bai T', 'Shao S', 'Tang S', 'Xue P', 'Cai W', 'Qin X', 'Zeng X', 'Yan S.']",2025,J Nanobiotechnology.,https://pubmed.ncbi.nlm.nih.gov/40089774/
40089751,"Associations between the cardiometabolic index and atherosclerotic cardiovascular disease acorss different glucose metabolism statuses: insights from NHANES, 1999-2020.","['Wei Q', 'Cheng X', 'Li M', 'Wu K', 'Chen M', 'Zhang D.']",2025,Lipids Health Dis.,https://pubmed.ncbi.nlm.nih.gov/40089751/
40089733,"Global, regional, and national burden of kidney cancer and attributable risk factors in adults aged 65 years and older from 1990 to 2021 and projections to 2040.","['Zhou N', 'Bai H', 'Zhang Z', 'Yu B', 'Zhao H', 'Li J', 'Zheng G.']",2025,BMC Cancer.,https://pubmed.ncbi.nlm.nih.gov/40089733/
40089669,A global analysis of the burden of ischemic heart disease attributable to diet low in ω-3 fatty acids between 1990 and 2021.,"['Xu J', 'Peng T', 'Kong L', 'Wei N.']",2025,BMC Cardiovasc Disord.,https://pubmed.ncbi.nlm.nih.gov/40089669/
40089653,Comprehensive Brain-wide Mapping of Afferent and Efferent Nuclei Associated with the Heart in the Mouse.,"['Liu H', 'Huang X', 'Xia R', 'Zhao X', 'Li Z', 'Liu Q', 'Li C', 'Mao H', 'Wang W', 'Wu S.']",2025,Neurosci Bull.,https://pubmed.ncbi.nlm.nih.gov/40089653/
40089640,CBX3 promotes multidrug resistance by suppressing ferroptosis in colorectal carcinoma via the CUL3/NRF2/GPX2 axis.,"['Bai X', 'Duan T', 'Shao J', 'Zhang Y', 'Xing G', 'Wang J', 'Liu X', 'Wang M', 'He Y', 'Wang H', 'Zhang ZY', 'Ni M', 'Zhou JY', 'Pan J.']",2025,Oncogene.,https://pubmed.ncbi.nlm.nih.gov/40089640/
40089639,"The comparative efficacy of L-glutamine, celecoxib, and glucosamine sulfate in osteoarthritis management.","['Hu Z', 'Wang C', 'Wang C', 'He J', 'Yan Y', 'Xu Z', 'Yu Y', 'Yu Y', 'Cheng H', 'Liu L', 'Tang M', 'Zhang C', 'Yu H', 'Jing J', 'Cheng W.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40089639/
40089555,Relationship between serum uric acid levels and metabolism associated fatty liver disease in postmenopausal women based on NHANES 2017-2020.,"['Zhou X', 'Yue Z', 'He S', 'Yuan F', 'He X', 'Wang J', 'Wang R', 'Luo Y', 'Yi Q.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40089555/
40089507,Heterogeneous effects of genetic variants and traits associated with fasting insulin on cardiometabolic outcomes.,"['Sevilla-González M', 'Smith K', 'Wang N', 'Jensen AE', 'Litkowski EM', 'Kim H', 'DiCorpo DA', 'Hsu S', 'Cui J', 'Liu CT', 'Yu C', 'McNeil JJ', 'Lacaze P', 'Westerman KE', 'Chang KM', 'Tsao PS', 'Phillips LS', 'Goodarzi MO', 'Sladek R', 'Rotter JI', 'Dupuis J', 'Florez JC', 'Merino J', 'Meigs JB', 'Zhou JJ', 'Raghavan S', 'Udler MS', 'Manning AK.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40089507/
40089499,Axonal RNA localization is essential for long-term memory.,"['de Queiroz BR', 'Laghrissi H', 'Rajeev S', 'Blot L', 'De Graeve F', 'Dehecq M', 'Hallegger M', 'Dag U', 'Dunoyer de Segonzac M', 'Ramialison M', 'Cazevieille C', 'Keleman K', 'Ule J', 'Hubstenberger A', 'Besse F.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40089499/
40089493,Thyroid function and multiple sclerosis: a two-sample mendelian randomization study and mediation analysis.,"['Ren Y', 'Wang X', 'Wang W', 'Wang Z.']",2025,Sci Rep.,https://pubmed.ncbi.nlm.nih.gov/40089493/
40089476,APC/C-mediated ubiquitylation of extranucleosomal histone complexes lacking canonical degrons.,"['Skrajna A', 'Bodrug T', 'Martinez-Chacin RC', 'Fisher CB', 'Welsh KA', 'Simmons HC', 'Arteaga EC', 'Simmons JM', 'Nasr MA', 'LaPak KM', 'Nguyen A', 'Huynh MT', 'Fargo I', 'Welfare JG', 'Zhao Y', 'Lawrence DS', 'Goldfarb D', 'Brown NG', 'McGinty RK.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40089476/
40089475,Single-cell and chromatin accessibility profiling reveals regulatory programs of pathogenic Th2 cells in allergic asthma.,"['Khan M', 'Alteneder M', 'Reiter W', 'Krausgruber T', 'Dobnikar L', 'Madern M', 'Waldherr M', 'Bock C', 'Hartl M', 'Ellmeier W', 'Henriksson J', 'Boucheron N.']",2025,Nat Commun.,https://pubmed.ncbi.nlm.nih.gov/40089475/
40089459,CKMT1 deficiency contributes to mitochondrial dysfunction and promotes intestinal epithelial cell apoptosis via reverse electron transfer-derived ROS in colitis.,"['Wang Z', 'Wu H', 'Chang X', 'Song Y', 'Chen Y', 'Yan Z', 'Gu L', 'Pang R', 'Xia T', 'He Z', 'Li Z', 'Wang S', 'Bai Y.']",2025,Cell Death Dis.,https://pubmed.ncbi.nlm.nih.gov/40089459/
40089450,EASL-ERN Clinical Practice Guidelines on Wilson's disease.,['European Association for the Study of the Liver.'],2025,J Hepatol.,https://pubmed.ncbi.nlm.nih.gov/40089450/
40089255,Proton Pump Inhibitors for Inducing and Maintaining Remission in Eosinophilic Esophagitis: An Updated Systematic Review and Meta-Analysis.,"['Lucendo AJ', 'Gutiérrez-Ramírez L', 'Tejera-Muñoz A', 'Molina-Infante J', 'Arias Á; EUREOS Guidelines Committee.']",2025,Clin Gastroenterol Hepatol.,https://pubmed.ncbi.nlm.nih.gov/40089255/
40089094,"Efficacy, safety, and tolerability of antifibrotic agents in rheumatoid arthritis-associated interstitial lung disease: A systematic review and meta-analysis.","['Narváez J', 'Aguilar-Coll M', 'Roig-Kim M', 'Palacios-Olid J', 'Maymó-Paituvi P', 'de Daniel-Bisbe L', 'LLop D.']",2025,Autoimmun Rev.,https://pubmed.ncbi.nlm.nih.gov/40089094/
40089059,The probiotic enhances donor microbiota stability and improves the efficacy of fecal microbiota transplantation for treating colitis.,"['Fan J', 'Wu Y', 'Wang X', 'Ullah H', 'Ling Z', 'Liu P', 'Wang Y', 'Feng P', 'Ji J', 'Li X.']",2025,J Adv Res.,https://pubmed.ncbi.nlm.nih.gov/40089059/
40088973,Energy intake is associated with dietary macronutrient densities: inversely with protein and monounsaturated fat and positively with polyunsaturated fat and carbohydrate among postmenopausal females.,"['Prentice RL', 'Aragaki AK', 'Zheng C', 'Manson JE', 'Tinker LF', 'Schoeller DA', 'Ravelli MN', 'Raftery D', 'Gowda GAN', 'Navarro SL', 'Huang Y', 'Mossavar-Rahmani Y', 'Wallace RB', 'Johnson KC', 'Lampe JW', 'Neuhouser ML.']",2025,Am J Clin Nutr.,https://pubmed.ncbi.nlm.nih.gov/40088973/
40088964,Enteric nervous system dysfunction as a driver of central nervous system disorders: The Forgotten brain in neurological disease.,"['Hajjeh O', 'Rajab I', 'Bdair M', 'Saife S', 'Zahran A', 'Nazzal I', 'AbuZahra MI', 'Jallad H', 'Abukhalil MM', 'Hallak M', 'Al-Said OS', 'Al-Braik R', 'Sawaftah Z', 'Milhem F', 'Almur O', 'Saife S', 'Aburemaileh M', 'Abuhilal A.']",2025,Neuroscience.,https://pubmed.ncbi.nlm.nih.gov/40088964/
